Site,Phase,Taxon,Family,Genus,domestic_wild,Proportion_per_Phase,Ubquity
Tell Qara Quzaq,TQQ_IV,Avena sp.,Poaceae,Avena,W,0,17
Tell Qara Quzaq,TQQ_IV,Bellevalia sp.,Liliaceae,Bellevalia,W,0,50
Tell Qara Quzaq,TQQ_IV,Beta vulgaris L.,Chenopodiaceae,Beta,D,0,17
Tell Qara Quzaq,TQQ_IV,Bromus danthoniae Trin.,Poaceae,Bromus,W,0,17
Tell Qara Quzaq,TQQ_IV,Bupleurum subovatum Link. ex Spreng. var. heterophyllum (Link) Wolff in Engler,Apiaceae,Bupleurum,W,0,17
Tell Qara Quzaq,TQQ_IV,Caryophyllaceae indet.,Caryophyllaceae,_,W,0,17
Tell Qara Quzaq,TQQ_IV,Centaurea sp. L.,Asteraceae,Centaurea,W,0,50
Tell Qara Quzaq,TQQ_IV,Cephalaria syriaca (L.) Schrader,Dipsacaceae,Cephalaria,W,0,17
Tell Qara Quzaq,TQQ_IV,Cerastium type,Caryophyllaceae,Cerastium,W,0,17
Tell Qara Quzaq,TQQ_IV,cf. Lens sp.,Fabaceae,Lens,W,0,17
Tell Qara Quzaq,TQQ_IV,Chenopodium sp.,Chenopodiaceae,Chenopodium,W,0,33
Tell Qara Quzaq,TQQ_IV,Asteraceae indet.,Asteraceae,_,W,0,33
Tell Qara Quzaq,TQQ_IV,Coronilla sp.,Fabaceae,Coronilla,W,0,33
Tell Qara Quzaq,TQQ_IV,Brassicaceae indet.,Brassicaceae,_,W,1,33
Tell Qara Quzaq,TQQ_IV,Crucianella sp.,Rubiaceae,Crucianella,W,0,17
Tell Qara Quzaq,TQQ_IV,Elymus sp.,Poaceae,Elymus,W,0,17
Tell Qara Quzaq,TQQ_IV,Eremopyrum bonaepartis,Poaceae,Eremopyrum,W,0,33
Tell Qara Quzaq,TQQ_IV,Ficus carica L.,Moraceae,Ficus,D,1,17
Tell Qara Quzaq,TQQ_IV,Fumaria sp.,Papaveraceae,Fumaria,W,0,17
Tell Qara Quzaq,TQQ_IV,Galium tricornutum Dandy,Rubiaceae,Galium,W,0,33
Tell Qara Quzaq,TQQ_IV,Glaucium aleppicum type,Papaveraceae,Glaucium,W,0,17
Tell Qara Quzaq,TQQ_IV,Poaceae indet.,Poaceae,_,W,5,83
Tell Qara Quzaq,TQQ_IV,Helianthemum sp.,Cistaceae,Helianthemum,W,0,17
Tell Qara Quzaq,TQQ_IV,Hordeum distichum grain (hulled),Poaceae,Hordeum,D,31,83
Tell Qara Quzaq,TQQ_IV,Hordeum sp. grains,Poaceae,Hordeum,W,4,67
Tell Qara Quzaq,TQQ_IV,Hordeum spontaneum Koch,Poaceae,Hordeum,W,1,33
Tell Qara Quzaq,TQQ_IV,Lens culinaris Medik.,Fabaceae,Lens,D,3,67
Tell Qara Quzaq,TQQ_IV,Lithospermum arvense L.,Boraginaceae,Lithospermum,W,0,33
Tell Qara Quzaq,TQQ_IV,Lithospermum tenuiflorum,Boraginaceae,Lithospermum,W,18,83
Tell Qara Quzaq,TQQ_IV,Lolium rigidum/temulentum,Poaceae,Lolium,W,2,50
Tell Qara Quzaq,TQQ_IV,Malva sp.,Malvaceae,Malva,W,0,17
Tell Qara Quzaq,TQQ_IV,Medicago astroites type,Fabaceae,Medicago,W,0,33
Tell Qara Quzaq,TQQ_IV,Medicago sp.,Fabaceae,Medicago,W,0,17
Tell Qara Quzaq,TQQ_IV,Melilotus segetalis/sulcatus,Fabaceae,Melilotus,W,1,67
Tell Qara Quzaq,TQQ_IV,Micromeria sp.,Lamiaceae,Micromeria,W,0,17
Tell Qara Quzaq,TQQ_IV,Morus sp.,Moraceae,Morus,W,0,17
Tell Qara Quzaq,TQQ_IV,Muscari sp.,Liliaceae,Muscari,W,0,17
Tell Qara Quzaq,TQQ_IV,Onopordum sp. L.,Asteraceae,Onopordum,W,0,17
Tell Qara Quzaq,TQQ_IV,Ornithogalum type,Liliaceae,Ornithogalum,W,0,33
Tell Qara Quzaq,TQQ_IV,Oryzopsis sp.,Poaceae,Oryzopsis,W,0,33
Tell Qara Quzaq,TQQ_IV,Pistacia sp.,Anacardiaceae,Pistacia,W,0,17
Tell Qara Quzaq,TQQ_IV,Pisum sativum L.,Fabaceae,Pisum,D,0,33
Tell Qara Quzaq,TQQ_IV,Pisum sp.,Fabaceae,Pisum,W,0,17
Tell Qara Quzaq,TQQ_IV,Polygonum arenarium type,Polygonaceae,Polygonum,W,0,17
Tell Qara Quzaq,TQQ_IV,Potamogeton sp.,Potamogetonaceae,Potamogeton,W,0,17
Tell Qara Quzaq,TQQ_IV,Rumex sp.,Polygonaceae,Rumex,W,0,17
Tell Qara Quzaq,TQQ_IV,Scorpiurus sp.,Fabaceae,Scorpiurus,W,4,33
Tell Qara Quzaq,TQQ_IV,Scrophularia sp.,Scrophulariaceae,Scrophularia,W,0,17
Tell Qara Quzaq,TQQ_IV,Silene sp.,Caryophyllaceae,Silene,W,1,33
Tell Qara Quzaq,TQQ_IV,Silene vivianii,Caryophyllaceae,Silene,W,0,33
Tell Qara Quzaq,TQQ_IV,Sinapis arvensis L.,Brassicaceae,Sinapis,D,0,17
Tell Qara Quzaq,TQQ_IV,Stachys arabica,Lamiaceae,Stachys,W,1,33
Tell Qara Quzaq,TQQ_IV,Trigonella coelesyriaca Boiss.,Fabaceae,Trigonella,W,0,33
Tell Qara Quzaq,TQQ_IV,Trigonella type,Fabaceae,Trigonella,W,0,17
Tell Qara Quzaq,TQQ_IV,Triticum dicoccum grains,Poaceae,Triticum,D,0,50
Tell Qara Quzaq,TQQ_IV,Triticum species indeterminate free threshing wheat grains,Poaceae,Triticum,D,0,33
Tell Qara Quzaq,TQQ_IV,Urtica sp.,Urticaceae,Urtica,W,0,17
Tell Qara Quzaq,TQQ_IV,Vaccaria hispanica,Caryophyllaceae,Vaccaria,W,0,33
Tell Qara Quzaq,TQQ_IV,Valerianella coronata type,Valerianaceae,Valerianella,W,0,17
Tell Qara Quzaq,TQQ_IV,Valerianella vesicaria type,Valerianaceae,Valerianella,W,0,17
Tell Qara Quzaq,TQQ_IV,Veronica persica Poiret,Plantaginaceae,Veronica,W,0,17
Tell Qara Quzaq,TQQ_IV,Vicia sp.,Fabaceae,Vicia,D,0,17
Tell Qara Quzaq,TQQ_IV,Viola sp.,Violaceae,Viola,W,0,17
Tell Qara Quzaq,TQQ_IV,Vitis vinifera L. pips,Vitaceae,Vitis,D,1,50
Tell Qaramel,TQA,Coronilla scorpioides (L.) Koch,Fabaceae,Coronilla,W,0,0
Tell Qaramel,TQA,Hordeum vulgare vulgare grain (hulled),Poaceae,Hordeum,D,100,0
Tell Qarqur,TQR_EB_IV,Amaranthaceae/Chenopodiaceae,_,_,W,0,6
Tell Qarqur,TQR_EB_IV,Arnebia decumbens (Vent.) Cosson & Kralik,Boraginaceae,Arnebia,W,0,2
Tell Qarqur,TQR_EB_IV,Asperula arvensis L.,Rubiaceae,Asperula,W,0,2
Tell Qarqur,TQR_EB_IV,Asperula/Galium sp.,Rubiaceae,Asperula/Galium,W,0,3
Tell Qarqur,TQR_EB_IV,Astragalus sp.,Fabaceae,Astragalus,W,0,5
Tell Qarqur,TQR_EB_IV,Avena sp.,Poaceae,Avena,W,0,6
Tell Qarqur,TQR_EB_IV,Bromus sp.,Poaceae,Bromus,W,0,5
Tell Qarqur,TQR_EB_IV,Carpinus sp.,Corylaceae,Carpinus,W,0,2
Tell Qarqur,TQR_EB_IV,Centaurea sp. L.,Asteraceae,Centaurea,W,0,12
Tell Qarqur,TQR_EB_IV,Cephalaria syriaca (L.) Schrader,Dipsacaceae,Cephalaria,W,0,3
Tell Qarqur,TQR_EB_IV,Cereal indeterminate chaff,Poaceae,_,D,0,2
Tell Qarqur,TQR_EB_IV,Cereal indeterminate grains,Poaceae,_,D,1,66
Tell Qarqur,TQR_EB_IV,Cereal indeterminate rachis,Poaceae,_,D,0,3
Tell Qarqur,TQR_EB_IV,cf. Aegilops sp.,Poaceae,Aegilops,W,0,5
Tell Qarqur,TQR_EB_IV,cf. Coronilla sp.,Fabaceae,Coronilla,W,0,2
Tell Qarqur,TQR_EB_IV,cf. Eremopyrum sp.,Poaceae,_,W,0,2
Tell Qarqur,TQR_EB_IV,cf. Hordeum spontaneum,Poaceae,Hordeum,W,0,3
Tell Qarqur,TQR_EB_IV,cf. Hypericum sp.,Hypericaceae,Hypericum,W,0,2
Tell Qarqur,TQR_EB_IV,cf. Lathyrus sp.,Fabaceae,Lathyrus,W,0,2
Tell Qarqur,TQR_EB_IV,cf. Lens sp.,Fabaceae,Lens,W,0,5
Tell Qarqur,TQR_EB_IV,cf. Malva sp.,Malvaceae,Malva,W,0,2
Tell Qarqur,TQR_EB_IV,cf. Medicago sp.,Fabaceae,Medicago,W,0,3
Tell Qarqur,TQR_EB_IV,cf. Neslia paniculata,Brassicaceae,Neslia,W,0,2
Tell Qarqur,TQR_EB_IV,cf. Phalaris sp.,Poaceae,Phalaris,W,0,6
Tell Qarqur,TQR_EB_IV,cf. Pisum sp.,Fabaceae,Pisum,W,0,6
Tell Qarqur,TQR_EB_IV,cf. Scirpus sp.,Cyperaceae,Scirpus,W,0,2
Tell Qarqur,TQR_EB_IV,cf. Setaria sp.,Poaceae,Setaria,W,0,3
Tell Qarqur,TQR_EB_IV,cf. Stipa sp.,Poaceae,Stipa,W,0,5
Tell Qarqur,TQR_EB_IV,cf. Vicia sp.,Fabaceae,Vicia,W,0,2
Tell Qarqur,TQR_EB_IV,cf. Ziziphora sp.,Lamiaceae,Ziziphora,W,0,2
Tell Qarqur,TQR_EB_IV,Asteraceae indet.,Asteraceae,_,W,0,19
Tell Qarqur,TQR_EB_IV,Coronilla scorpioides (L.) Koch,Fabaceae,Coronilla,W,0,2
Tell Qarqur,TQR_EB_IV,Coronilla sp.,Fabaceae,Coronilla,W,0,22
Tell Qarqur,TQR_EB_IV,Brassicaceae indet.,Brassicaceae,_,W,0,6
Tell Qarqur,TQR_EB_IV,Cyperaceae indet.,Cyperaceae,_,W,0,3
Tell Qarqur,TQR_EB_IV,Daucus/Torilis spp.,Apiaceae,_,_,0,3
Tell Qarqur,TQR_EB_IV,Epilobium sp.,Onagraceae,Epilobium,W,0,2
Tell Qarqur,TQR_EB_IV,Erodium sp.,Geraniaceae,Erodium,W,0,2
Tell Qarqur,TQR_EB_IV,Euphorbia sp.,Euphorbiaceae,Euphorbia,W,0,3
Tell Qarqur,TQR_EB_IV,Ficus carica L.,Moraceae,Ficus,D,0,2
Tell Qarqur,TQR_EB_IV,Fumaria sp.,Papaveraceae,Fumaria,W,0,5
Tell Qarqur,TQR_EB_IV,Galium sp.,Rubiaceae,Galium,W,0,12
Tell Qarqur,TQR_EB_IV,Poaceae indet. culm fragments,Poaceae,_,W,0,61
Tell Qarqur,TQR_EB_IV,Poaceae indet. rachis fragment,Poaceae,_,W,0,6
Tell Qarqur,TQR_EB_IV,Poaceae indet.,Poaceae,_,W,1,64
Tell Qarqur,TQR_EB_IV,Poaceae indet. spikelet remains,Poaceae,_,W,0,6
Tell Qarqur,TQR_EB_IV,Hordeum distichum/vulgare grain,Poaceae,Hordeum,D,0,47
Tell Qarqur,TQR_EB_IV,Hordeum sp. rachis internodes,Poaceae,Hordeum,W,0,2
Tell Qarqur,TQR_EB_IV,Hordeum sp. (wild),Poaceae,Hordeum,W,1,67
Tell Qarqur,TQR_EB_IV,indeterminata,_,_,W,6,88
Tell Qarqur,TQR_EB_IV,Lamiaceae indet.,Lamiaceae,_,W,0,9
Tell Qarqur,TQR_EB_IV,Lathyrus sp.,Fabaceae,Lathyrus,W,0,8
Tell Qarqur,TQR_EB_IV,Fabaceae indet.,Fabaceae,_,W,0,6
Tell Qarqur,TQR_EB_IV,Fabaceae indeterminate large,Fabaceae,_,W,0,34
Tell Qarqur,TQR_EB_IV,Fabaceae indeterminate small,Fabaceae,_,W,0,17
Tell Qarqur,TQR_EB_IV,Lens culinaris Medik.,Fabaceae,Lens,D,0,34
Tell Qarqur,TQR_EB_IV,Lens sp.,Fabaceae,Lens,D,0,5
Tell Qarqur,TQR_EB_IV,Linum usitatissimum L.,Linaceae,Linum,D,0,2
Tell Qarqur,TQR_EB_IV,Lithospermum tenuiflorum,Boraginaceae,Lithospermum,W,0,5
Tell Qarqur,TQR_EB_IV,Lolium sp.,Poaceae,Lolium,W,1,83
Tell Qarqur,TQR_EB_IV,Malvaceae indet.,Malvaceae,_,W,0,2
Tell Qarqur,TQR_EB_IV,Malva sp.,Malvaceae,Malva,W,0,3
Tell Qarqur,TQR_EB_IV,Medicago sp.,Fabaceae,Medicago,W,0,14
Tell Qarqur,TQR_EB_IV,Melilotus sp.,Fabaceae,Melilotus,W,0,2
Tell Qarqur,TQR_EB_IV,Melilotus/Trifolium,Fabaceae,Melilotus/Trifolium,W,0,8
Tell Qarqur,TQR_EB_IV,Olea europaea L.,Oleaceae,Olea,D,0,2
Tell Qarqur,TQR_EB_IV,Phalaris sp.,Poaceae,Phalaris,W,1,59
Tell Qarqur,TQR_EB_IV,Pisum sp.,Fabaceae,Pisum,W,0,2
Tell Qarqur,TQR_EB_IV,Pisum/Vicia sp.,Fabaceae,Pisum/Vicia,D,0,3
Tell Qarqur,TQR_EB_IV,Plantago sp.,Plantaginaceae,Plantago,W,0,9
Tell Qarqur,TQR_EB_IV,Plantago type,Plantaginaceae,Plantago,W,0,3
Tell Qarqur,TQR_EB_IV,Polygonum cf. aviculare L.,Polygonaceae,Polygonum,W,0,3
Tell Qarqur,TQR_EB_IV,Polygonum sp.,Polygonaceae,Polygonum,W,0,5
Tell Qarqur,TQR_EB_IV,Primulaceae indeterminate,Primulaceae,_,W,0,2
Tell Qarqur,TQR_EB_IV,Rosaceae indeterminate,Rosaceae,_,W,0,2
Tell Qarqur,TQR_EB_IV,Rumex sp.,Polygonaceae,Rumex,W,0,11
Tell Qarqur,TQR_EB_IV,Scirpus maritimus L.,Cyperaceae,Scirpus,W,0,28
Tell Qarqur,TQR_EB_IV,Scirpus sp.,Cyperaceae,Scirpus,W,0,11
Tell Qarqur,TQR_EB_IV,Scorpiurus sp.,Fabaceae,Scorpiurus,W,1,47
Tell Qarqur,TQR_EB_IV,Secale sp.,Poaceae,Secale,W,0,2
Tell Qarqur,TQR_EB_IV,Sherardia arvensis L.,Rubiaceae,Sherardia,W,0,2
Tell Qarqur,TQR_EB_IV,Silene sp.,Caryophyllaceae,Silene,W,0,2
Tell Qarqur,TQR_EB_IV,Thymelaea sp.,Thymelaeaceae,Thymelaea,W,0,14
Tell Qarqur,TQR_EB_IV,Trifolium sp.,Fabaceae,Trifolium,W,0,11
Tell Qarqur,TQR_EB_IV,Triticum species indeterminate glume wheat spikelet forks,Poaceae,Triticum,D,0,2
Tell Qarqur,TQR_EB_IV,Trigonella sp.,Fabaceae,Trigonella,W,0,6
Tell Qarqur,TQR_EB_IV,Triticum boeoticum grains (1/2g),Poaceae,Triticum,W,0,9
Tell Qarqur,TQR_EB_IV,Triticum dicoccum grains,Poaceae,Triticum,D,0,23
Tell Qarqur,TQR_EB_IV,Triticum species indeterminate free threshing wheat grains,Poaceae,Triticum,D,0,48
Tell Qarqur,TQR_EB_IV,Triticum monococcum grains (1/2g),Poaceae,Triticum,D,0,3
Tell Qarqur,TQR_EB_IV,Triticum monococcum grains (1g),Poaceae,Triticum,D,0,3
Tell Qarqur,TQR_EB_IV,Triticum species indeterminate fr thr/gl wheat rachis,Poaceae,Triticum,D,0,3
Tell Qarqur,TQR_EB_IV,Triticoid type,Poaceae,Triticoid,W,0,12
Tell Qarqur,TQR_EB_IV,Apiaceae indeterminate,Apiaceae,_,W,0,2
Tell Qarqur,TQR_EB_IV,Vaccaria pyramidata Medik.,Caryophyllaceae,Vaccaria,W,0,2
Tell Qarqur,TQR_EB_IV,Valerianella sp. Miller,Valerianaceae,Valerianella,W,0,3
Tell Qarqur,TQR_EB_IV,Vicia cracca L.,Fabaceae,Vicia,W,0,2
Tell Qarqur,TQR_EB_IV,Vicia ervilia (L.) Willd.,Fabaceae,Vicia,D,73,70
Tell Qarqur,TQR_EB_IV,Vicia sativa L.,Fabaceae,Vicia,D,0,2
Tell Qarqur,TQR_EB_IV,Vicia sp.,Fabaceae,Vicia,D,10,23
Tell Qarqur,TQR_EB_IV,Vitis sp.,Vitaceae,Vitis,W,0,5
Tell Qarqur,TQR_EB_IV,Vitis vinifera L. pips,Vitaceae,Vitis,D,0,22
Tell Qarqur,TQR_IA_I,Amaranthaceae/Chenopodiaceae,_,_,W,1,18
Tell Qarqur,TQR_IA_I,Arnebia decumbens (Vent.) Cosson & Kralik,Boraginaceae,Arnebia,W,1,9
Tell Qarqur,TQR_IA_I,Centaurea sp. L.,Asteraceae,Centaurea,W,0,18
Tell Qarqur,TQR_IA_I,Cereal indeterminate grains,Poaceae,_,D,12,100
Tell Qarqur,TQR_IA_I,Cereal indeterminate rachis,Poaceae,_,D,2,27
Tell Qarqur,TQR_IA_I,cf. Medicago sp.,Fabaceae,Medicago,W,0,9
Tell Qarqur,TQR_IA_I,cf. Scorpiurus sp.,Fabaceae,Scorpiurus,W,0,9
Tell Qarqur,TQR_IA_I,cf. Vicia sp.,Fabaceae,Vicia,W,1,18
Tell Qarqur,TQR_IA_I,Asteraceae indet.,Asteraceae,_,W,0,18
Tell Qarqur,TQR_IA_I,Coronilla sp.,Fabaceae,Coronilla,W,0,18
Tell Qarqur,TQR_IA_I,Brassicaceae indet.,Brassicaceae,_,W,0,9
Tell Qarqur,TQR_IA_I,Euphorbia sp.,Euphorbiaceae,Euphorbia,W,0,9
Tell Qarqur,TQR_IA_I,Fumaria sp.,Papaveraceae,Fumaria,W,1,18
Tell Qarqur,TQR_IA_I,Galium sp.,Rubiaceae,Galium,W,0,9
Tell Qarqur,TQR_IA_I,Poaceae indet. culm fragments,Poaceae,_,W,4,36
Tell Qarqur,TQR_IA_I,Poaceae indet.,Poaceae,_,W,9,91
Tell Qarqur,TQR_IA_I,Hordeum distichum/vulgare grain,Poaceae,Hordeum,D,7,45
Tell Qarqur,TQR_IA_I,Hordeum sp. rachis internodes,Poaceae,Hordeum,W,0,9
Tell Qarqur,TQR_IA_I,Hordeum sp. (wild),Poaceae,Hordeum,W,3,45
Tell Qarqur,TQR_IA_I,indeterminata,_,_,W,26,100
Tell Qarqur,TQR_IA_I,Fabaceae indeterminate large,Fabaceae,_,W,4,45
Tell Qarqur,TQR_IA_I,Fabaceae indeterminate small,Fabaceae,_,W,2,27
Tell Qarqur,TQR_IA_I,Lens culinaris Medik.,Fabaceae,Lens,D,1,27
Tell Qarqur,TQR_IA_I,Lolium sp.,Poaceae,Lolium,W,2,73
Tell Qarqur,TQR_IA_I,Malvaceae indet.,Malvaceae,_,W,1,27
Tell Qarqur,TQR_IA_I,Medicago sp.,Fabaceae,Medicago,W,1,18
Tell Qarqur,TQR_IA_I,Ochthodium sp.,Brassicaceae,Ochthodium,W,0,9
Tell Qarqur,TQR_IA_I,Phalaris sp.,Poaceae,Phalaris,W,6,91
Tell Qarqur,TQR_IA_I,Polygonum sp.,Polygonaceae,Polygonum,W,0,9
Tell Qarqur,TQR_IA_I,Rumex sp.,Polygonaceae,Rumex,W,0,9
Tell Qarqur,TQR_IA_I,Scirpus maritimus L.,Cyperaceae,Scirpus,W,0,9
Tell Qarqur,TQR_IA_I,Scirpus sp.,Cyperaceae,Scirpus,W,0,18
Tell Qarqur,TQR_IA_I,Scorpiurus sp.,Fabaceae,Scorpiurus,W,1,18
Tell Qarqur,TQR_IA_I,Silene type,Caryophyllaceae,Silene,W,0,9
Tell Qarqur,TQR_IA_I,Thymelaea sp.,Thymelaeaceae,Thymelaea,W,0,9
Tell Qarqur,TQR_IA_I,Triticum dicoccum grains,Poaceae,Triticum,D,0,18
Tell Qarqur,TQR_IA_I,Triticum species indeterminate free threshing wheat grains,Poaceae,Triticum,D,9,64
Tell Qarqur,TQR_IA_I,Triticum species indeterminate fr thr/gl wheat rachis,Poaceae,Triticum,D,0,9
Tell Qarqur,TQR_IA_I,Triticum turgidum,Poaceae,Triticum,W,0,9
Tell Qarqur,TQR_IA_I,Apiaceae indeterminate,Apiaceae,_,W,0,9
Tell Qarqur,TQR_IA_I,Vicia ervilia (L.) Willd.,Fabaceae,Vicia,D,3,82
Tell Qarqur,TQR_IA_I,Vicia sativa L.,Fabaceae,Vicia,D,0,9
Tell Qarqur,TQR_IA_I,Vitis sp.,Vitaceae,Vitis,W,0,9
Tell Qarqur,TQR_IA_II,Amaranthaceae/Chenopodiaceae,_,_,W,0,8
Tell Qarqur,TQR_IA_II,Astragalus sp.,Fabaceae,Astragalus,W,0,17
Tell Qarqur,TQR_IA_II,Avena sp.,Poaceae,Avena,W,0,25
Tell Qarqur,TQR_IA_II,Brassica sp.,Brassicaceae,Brassica,W,0,8
Tell Qarqur,TQR_IA_II,Bromus sp.,Poaceae,Bromus,W,0,8
Tell Qarqur,TQR_IA_II,Bromus sterilis type,Poaceae,Bromus,W,0,8
Tell Qarqur,TQR_IA_II,Bupleurum sp. L.,Apiaceae,Bupleurum,W,0,17
Tell Qarqur,TQR_IA_II,Centaurea sp. L.,Asteraceae,Centaurea,W,0,25
Tell Qarqur,TQR_IA_II,Cereal indeterminate culm,Poaceae,_,D,0,8
Tell Qarqur,TQR_IA_II,Cereal indeterminate grains,Poaceae,_,D,3,92
Tell Qarqur,TQR_IA_II,Cereal indeterminate rachis,Poaceae,_,D,0,8
Tell Qarqur,TQR_IA_II,cf. Echium L. sp.,Boraginaceae,Echium,W,1,8
Tell Qarqur,TQR_IA_II,cf. Echinaria sp.,Poaceae,Echinaria,W,0,8
Tell Qarqur,TQR_IA_II,cf. Echinochloa sp.,Poaceae,Echinochloa,W,0,8
Tell Qarqur,TQR_IA_II,cf. Medicago sp.,Fabaceae,Medicago,W,0,8
Tell Qarqur,TQR_IA_II,cf. Neslia paniculata,Brassicaceae,Neslia,W,0,8
Tell Qarqur,TQR_IA_II,cf. Rumex sp.,Polygonaceae,Rumex,W,0,17
Tell Qarqur,TQR_IA_II,cf. Scorpiurus sp.,Fabaceae,Scorpiurus,W,0,25
Tell Qarqur,TQR_IA_II,cf. Stipa sp.,Poaceae,Stipa,W,0,17
Tell Qarqur,TQR_IA_II,cf. Vicia sp.,Fabaceae,Vicia,W,0,17
Tell Qarqur,TQR_IA_II,Asteraceae indet.,Asteraceae,_,W,0,50
Tell Qarqur,TQR_IA_II,Convolvulus sp. L.,Convolvulaceae,Convolvulus,W,0,8
Tell Qarqur,TQR_IA_II,Coronilla scorpioides (L.) Koch,Fabaceae,Coronilla,W,0,8
Tell Qarqur,TQR_IA_II,Coronilla sp.,Fabaceae,Coronilla,W,1,67
Tell Qarqur,TQR_IA_II,Brassicaceae indet.,Brassicaceae,_,W,1,67
Tell Qarqur,TQR_IA_II,Digitaria sp.,Poaceae,Digitaria,W,0,8
Tell Qarqur,TQR_IA_II,Epilobium sp.,Onagraceae,Epilobium,W,0,17
Tell Qarqur,TQR_IA_II,Erodium sp.,Geraniaceae,Erodium,W,0,25
Tell Qarqur,TQR_IA_II,Euphorbia sp.,Euphorbiaceae,Euphorbia,W,0,8
Tell Qarqur,TQR_IA_II,Ficus carica L.,Moraceae,Ficus,D,0,33
Tell Qarqur,TQR_IA_II,Galium sp.,Rubiaceae,Galium,W,0,33
Tell Qarqur,TQR_IA_II,Poaceae indet. culm fragments,Poaceae,_,W,0,67
Tell Qarqur,TQR_IA_II,Poaceae indet. rachis fragment,Poaceae,_,W,0,8
Tell Qarqur,TQR_IA_II,Poaceae indet.,Poaceae,_,W,8,92
Tell Qarqur,TQR_IA_II,Helianthemum sp.,Cistaceae,Helianthemum,W,0,8
Tell Qarqur,TQR_IA_II,Hordeum distichum/vulgare grain,Poaceae,Hordeum,D,1,83
Tell Qarqur,TQR_IA_II,Hordeum sp. rachis internodes,Poaceae,Hordeum,W,0,8
Tell Qarqur,TQR_IA_II,Hordeum sp. (wild),Poaceae,Hordeum,W,2,67
Tell Qarqur,TQR_IA_II,indeterminata,_,_,W,51,100
Tell Qarqur,TQR_IA_II,Lamiaceae indet.,Lamiaceae,_,W,0,8
Tell Qarqur,TQR_IA_II,Fabaceae indeterminate large,Fabaceae,_,W,1,83
Tell Qarqur,TQR_IA_II,Fabaceae indeterminate small,Fabaceae,_,W,1,75
Tell Qarqur,TQR_IA_II,Lens culinaris Medik.,Fabaceae,Lens,D,0,50
Tell Qarqur,TQR_IA_II,Lepidium sp.,Brassicaceae,Lepidium,W,3,33
Tell Qarqur,TQR_IA_II,Lithospermum tenuiflorum,Boraginaceae,Lithospermum,W,0,8
Tell Qarqur,TQR_IA_II,Lolium sp.,Poaceae,Lolium,W,5,83
Tell Qarqur,TQR_IA_II,Lolium remotum type,Poaceae,Lolium,W,7,8
Tell Qarqur,TQR_IA_II,Malvaceae indet.,Malvaceae,_,W,0,8
Tell Qarqur,TQR_IA_II,Medicago sp.,Fabaceae,Medicago,W,0,33
Tell Qarqur,TQR_IA_II,Papaver sp.,Papaveraceae,Papaver,W,0,8
Tell Qarqur,TQR_IA_II,Phalaris sp.,Poaceae,Phalaris,W,2,92
Tell Qarqur,TQR_IA_II,Plantago type,Plantaginaceae,Plantago,W,0,8
Tell Qarqur,TQR_IA_II,Polygonum sp.,Polygonaceae,Polygonum,W,0,25
Tell Qarqur,TQR_IA_II,Primulaceae indeterminate,Primulaceae,_,W,0,8
Tell Qarqur,TQR_IA_II,Punica granatum L.,Punicaceae,Punica,D,0,17
Tell Qarqur,TQR_IA_II,Pyrus sp. L.,Rosaceae,Pyrus,W,0,8
Tell Qarqur,TQR_IA_II,Rumex sp.,Polygonaceae,Rumex,W,1,42
Tell Qarqur,TQR_IA_II,Scirpus maritimus L.,Cyperaceae,Scirpus,W,0,25
Tell Qarqur,TQR_IA_II,Scirpus sp.,Cyperaceae,Scirpus,W,0,8
Tell Qarqur,TQR_IA_II,Scorpiurus sp.,Fabaceae,Scorpiurus,W,2,92
Tell Qarqur,TQR_IA_II,Silene sp.,Caryophyllaceae,Silene,W,0,8
Tell Qarqur,TQR_IA_II,Silene type,Caryophyllaceae,Silene,W,0,8
Tell Qarqur,TQR_IA_II,Thymelaea sp.,Thymelaeaceae,Thymelaea,W,0,17
Tell Qarqur,TQR_IA_II,Trigonella astroites _ type,Fabaceae,Trigonella,W,0,17
Tell Qarqur,TQR_IA_II,Trigonella foenum_graecum L.,Fabaceae,Trigonella,K,0,8
Tell Qarqur,TQR_IA_II,Trigonella sp.,Fabaceae,Trigonella,W,0,8
Tell Qarqur,TQR_IA_II,Triticum dicoccum grains,Poaceae,Triticum,D,0,33
Tell Qarqur,TQR_IA_II,Triticum species indeterminate free threshing wheat rachis,Poaceae,Triticum,D,0,8
Tell Qarqur,TQR_IA_II,Triticum species free threshing wheat tetraploid grains,Poaceae,Triticum,D,0,8
Tell Qarqur,TQR_IA_II,Triticum species indeterminate free threshing wheat grains,Poaceae,Triticum,D,3,67
Tell Qarqur,TQR_IA_II,Triticum monococcum grains (1g),Poaceae,Triticum,D,0,25
Tell Qarqur,TQR_IA_II,Triticum species indeterminate fr thr/gl wheat rachis,Poaceae,Triticum,D,0,8
Tell Qarqur,TQR_IA_II,Triticum turgidum,Poaceae,Triticum,W,1,42
Tell Qarqur,TQR_IA_II,Triticoid type,Poaceae,Triticoid,W,0,50
Tell Qarqur,TQR_IA_II,Apiaceae indeterminate,Apiaceae,_,W,0,8
Tell Qarqur,TQR_IA_II,Vicia ervilia (L.) Willd.,Fabaceae,Vicia,D,1,75
Tell Qarqur,TQR_IA_II,Vicia sp.,Fabaceae,Vicia,D,0,25
Tell Qarqur,TQR_IA_II,Vitis sp.,Vitaceae,Vitis,W,0,25
